,reviewID,sentenceID,review,target,category,polarity
690,ADLT#2,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.","pastas,risottos,sepia,braised rabbit","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
691,BFC#4,BFC#4:1,The food here was mediocre at best. ,food,FOOD,negative
692,BFC#4,BFC#4:2,It was totally overpriced- fish and chips was about $15.... ,"NULL,fish and chips","PRICES,PRICES","negative,negative"
693,BHD#9,BHD#9:0,Tasty Dog!,Dog,FOOD,positive
694,BHD#9,BHD#9:1,"An awesome organic dog, and a conscious eco friendly establishment.","dog,establishment",FOOD,"positive,positive"
695,BzG#1,BzG#1:1,But the best pork souvlaki I ever had is the main thing.,pork souvlaki,FOOD,positive
696,EVPK#10,EVPK#10:0,Super YUMMY Pizza!,Pizza,FOOD,positive
697,EVPK#10,EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant,AMBIENCE,positive
698,EVPK#10,EVPK#10:2,"I LOOOVE their eggplant pizza, as well as their pastas!","eggplant pizza,pastas","FOOD,FOOD","positive,positive"
699,EVPK#10,EVPK#10:3,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",half/half pizza,FOOD,positive
700,Z#3,Z#3:0,"Excellent food, although the interior could use some help.","food,interior","FOOD,AMBIENCE","positive,negative"
701,Z#3,Z#3:1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space,AMBIENCE,negative
702,Z#3,Z#3:2,"I paid just about $60 for a good meal, though :)","meal,meal","FOOD,PRICES","positive,positive"
703,Z#3,Z#3:3,Great sake!,sake,FOOD,positive
704,Y#7,Y#7:0,"Reliable, Fresh Sushi",Sushi,FOOD,positive
705,Y#7,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,"sashimi,rolls,rolls","FOOD,FOOD,FOOD","positive,positive,positive"
706,Y#7,Y#7:3,Have never had a problem with service save a missing rice once.,service,SERVICE,positive
707,Y#7,Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery,SERVICE,negative
708,Y#7,Y#7:5,Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy,SERVICE,negative
709,Y#3,Y#3:0,Best. Sushi. Ever.,Sushi,FOOD,positive
710,Y#3,Y#3:1,This place has ruined me for neighborhood sushi.,sushi,FOOD,positive
711,Y#3,Y#3:3,"Excellent sashimi, and the millennium roll is beyond delicious.","sashimi,millennium roll","FOOD,FOOD","positive,positive"
712,Y#2,Y#2:1,"The place is a bit hidden away, but once you get there, it's all worth it.","place,place",AMBIENCE,"neutral,positive"
713,Y#2,Y#2:2,not only is the food,"food,NULL",FOOD,"positive,positive"
714,WE#9,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.","waiter,food,views of the city","SERVICE,FOOD,AMBIENCE","positive,positive,positive"
715,TR#3,TR#3:0,Great place to relax and enjoy your dinner,place,AMBIENCE,positive
716,TR#3,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.,atmosphere,AMBIENCE,positive
717,TR#3,TR#3:3,Good food: my favorite is the seafood spaghetti.,"food,seafood spaghetti","FOOD,FOOD","positive,positive"
718,TM#7,TM#7:0,Excellent food for great prices,"food,food","FOOD,PRICES","positive,positive"
719,TM#7,TM#7:2,The wait staff is very courteous and accomodating.,wait staff,SERVICE,positive
720,TM#7,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.","space,indo-chinese food",FOOD,"negative,positive"
721,RL#7,RL#7:2,i love their chicken pasta cant remember the name but is sooo good,chicken pasta,FOOD,positive
722,RL#3,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.","place,place",PRICES,"positive,positive"
723,PP#9,PP#9:1,I think the pizza is so overrated and was under cooked.,pizza,FOOD,negative
724,PP#9,PP#9:2,Had no flavor and the staff is rude and not attentive.,"staff,NULL","SERVICE,FOOD","negative,negative"
725,PP#4,PP#4:2,The service was quick and friendly.,service,SERVICE,positive
726,PP#4,PP#4:4,I thought the restaurant was nice and clean.,"restaurant,restaurant",AMBIENCE,"positive,positive"
727,PP#4,PP#4:5,I ordered the vitello alla marsala and I was pretty impressed.,vitello alla marsala,FOOD,positive
728,PP#4,PP#4:6,The veal and the mushrooms were cooked perfectly.,"veal,mushrooms","FOOD,FOOD","positive,positive"
729,PP#4,PP#4:7,The potato balls were not dry at all... in fact it was buttery.,potato balls,FOOD,positive
730,P#1,P#1:1,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.","bartender,service,food,waitresses","SERVICE,SERVICE,FOOD,SERVICE","negative,negative,negative,negative"
731,RL#9,RL#9:1,the food is always fresh ...,food,FOOD,positive
732,Y#5,Y#5:0,overpriced japanese food with mediocre service,"japanese food,service","PRICES,SERVICE","negative,neutral"
733,Y#5,Y#5:2,Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki,FOOD,negative
734,Y#5,Y#5:3,food was luke warm.,food,FOOD,negative
735,Y#5,Y#5:4,The waitress was not attentive at all.,waitress,SERVICE,negative
736,Y#5,Y#5:5,I was looking for banana tempura for dessert and they dont have.,dessert,FOOD,negative
737,TFS#8,TFS#8:0,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons,PRICES,negative
738,TFS#8,TFS#8:1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.","food,service,The Four Seasons","FOOD,SERVICE","positive,positive,negative"
739,TFS#8,TFS#8:2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner,PRICES,negative
740,Y#4,Y#4:0,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Red Dragon Roll,FOOD,positive
741,Y#4,Y#4:1,Just go to Yamato and order the Red Dragon Roll.,"Yamato,Red Dragon Roll",FOOD,"positive,positive"
742,Y#4,Y#4:3,The Seafood Dynamite is also otherworldly.,Seafood Dynamite,FOOD,positive
743,Y#6,Y#6:0,Favorite Sushi in NYC,Sushi,FOOD,positive
744,Y#6,Y#6:2,"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.","spot,sushi,service","AMBIENCE,FOOD,SERVICE","positive,positive,positive"
745,Y#6,Y#6:3,"In the summer months, the back garden area is really nice.",back garden area,AMBIENCE,positive
746,Y#6,Y#6:4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,"rolls,japanese food,japanese food","FOOD,FOOD,FOOD","positive,positive,positive"
747,Y#6,Y#6:5,"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls",FOOD,positive
748,P#10,P#10:0,Gross food – Wow-,food,FOOD,negative
749,P#10,P#10:1,I can't remember the last time I had such gross food in New York.,food,FOOD,negative
750,P#10,P#10:2,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,"quesadilla,quesadilla","FOOD,FOOD","negative,negative"
751,P#10,P#10:3,And $11 for a plate of bland guacamole?,"guacamole,guacamole","FOOD,PRICES","negative,negative"
752,P#10,P#10:5,"Don't get me started on the margaritas, either.",margaritas,FOOD,negative
753,TM#3,TM#3:0,Great Indian Food!,Indian Food,FOOD,positive
754,TM#3,TM#3:3,"The food was good, the place was clean and affordable.","food,place,place","FOOD,AMBIENCE,PRICES","positive,positive,positive"
755,TR#1,TR#1:0,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .","NULL,NULL,food,NULL","AMBIENCE,FOOD","positive,positive,positive,positive"
756,TR#1,TR#1:1,The staff is very good.,staff,SERVICE,positive
757,TR#1,TR#1:2,Love their drink menu.,drink menu,FOOD,positive
758,TR#1,TR#1:3,I highly recommend this beautiful place.,"place,place",AMBIENCE,"positive,positive"
759,TR#8,TR#8:4,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,Voss bottles of water,PRICES,negative
760,TR#8,TR#8:6,Nice view of river and NYC.,view of river and NYC,AMBIENCE,positive
761,BG#1,BG#1:2,Great survice,survice,SERVICE,positive
762,CLF#1,CLF#1:0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant,AMBIENCE,positive
763,CLF#1,CLF#1:1,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,"baba ganoush,belly dancers","FOOD,AMBIENCE","positive,positive"
764,CLF#1,CLF#1:2,"Oh, and there's hookah.",hookah,AMBIENCE,positive
765,P#9,P#9:0,Raymond the bartender rocks!,Raymond,SERVICE,positive
766,P#9,P#9:2,"The drinks are great, especially when made by Raymond.","drinks,Raymond","FOOD,SERVICE","positive,positive"
767,P#9,P#9:3,The omlette for brunch is great...,omlette for brunch,FOOD,positive
768,P#9,P#9:4,"the spinach is fresh, definately not frozen...",spinach,FOOD,positive
769,P#9,P#9:5,"quacamole at pacifico is yummy, as are the wings with chimmichuri.","quacamole,wings with chimmichuri","FOOD,FOOD","positive,positive"
770,P#9,P#9:6,A weakness is the chicken in the salads.,chicken in the salads,FOOD,negative
771,P#9,P#9:8,"Also, I personally wasn't a fan of the portobello and asparagus mole.",portobello and asparagus mole,FOOD,negative
772,P#9,P#9:9,"Overall, decent food at a good price, with friendly people.","food,food,people","FOOD,PRICES,SERVICE","neutral,positive,positive"
773,BG#6,BG#6:1,Decor needs to be upgraded but the food is amazing!,"Decor,food","AMBIENCE,FOOD","negative,positive"
774,BzG#4,BzG#4:0,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,gyros,FOOD,positive
775,BzG#4,BzG#4:2,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.","food,gyro meat,sausages,ingredients","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
776,BzG#4,BzG#4:3,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.","Greek and Cypriot dishes,gyro","FOOD,FOOD","positive,positive"
777,NP#10,NP#10:2,"Great food, amazing service, this place is a class act.","food,service,place","FOOD,SERVICE","positive,positive,positive"
778,NP#10,NP#10:3,The veal was incredible last night.,veal,FOOD,positive
779,Z#11,Z#11:4,Most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths,AMBIENCE,positive
780,Z#11,Z#11:5,The food is all shared so we get to order together and eat together.,food,FOOD,positive
781,Z#11,Z#11:6,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,"dishes,dish","FOOD,FOOD","positive,negative"
782,WE#4,WE#4:2,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,"atmosphere,rooms,views,food","AMBIENCE,AMBIENCE,AMBIENCE,FOOD","positive,positive,positive,positive"
783,WE#4,WE#4:3,Service was wonderful;,Service,SERVICE,positive
784,WE#4,WE#4:5,"Paul, the maitre d', was totally professional and always on top of things.",Paul,SERVICE,positive
785,TR#2,TR#2:1,"Service ok but unfriendly,filthy bathroom.","Service,bathroom","SERVICE,AMBIENCE","negative,negative"
786,TR#2,TR#2:2,The high prices you're going to pay is for the view not for the food.,"view,food,NULL","AMBIENCE,FOOD,PRICES","neutral,negative,negative"
787,TR#2,TR#2:3,"The bar drinks were Eh, ok to say the least.",bar drinks,FOOD,negative
788,TR#2,TR#2:4,The stuff tilapia was horrid...tasted like cardboard.,stuff tilapia,FOOD,negative
789,TR#2,TR#2:5,"We thought the dessert would be better, Wrong!",dessert,FOOD,negative
790,TR#2,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom,AMBIENCE,negative
791,TFS#10,TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,"wine list,staff","FOOD,SERVICE","positive,negative"
792,TFS#10,TFS#10:3,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.","bread,appetizer of olives","FOOD,FOOD","negative,negative"
793,TFS#10,TFS#10:4,"However, our main course was wonderful.",main course,FOOD,positive
794,TFS#10,TFS#10:5,I had fish and my husband had the filet - both of which exceeded our expectations.,"fish,filet","FOOD,FOOD","positive,positive"
795,TFS#10,TFS#10:6,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.","pear torte,staff","FOOD,SERVICE","positive,negative"
796,TFS#10,TFS#10:7,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,waitress,SERVICE,negative
797,TFS#10,TFS#10:8,Not what I would expect for the price and prestige of this location.,"NULL,location,location","SERVICE,PRICES","negative,neutral,neutral"
798,TFS#10,TFS#10:9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.","restaurant,restaurant,staff","AMBIENCE,SERVICE","positive,positive,negative"
799,Z#9,Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",seating,AMBIENCE,positive
800,Z#9,Z#9:1,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,boths,AMBIENCE,positive
801,Z#9,Z#9:2,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,"service,service button,waiter","SERVICE,SERVICE,SERVICE","positive,positive,negative"
802,Z#9,Z#9:5,Over all the looks of the place exceeds the actual meals.,"looks,meals","AMBIENCE,FOOD","positive,negative"
803,Z#9,Z#9:6,So what you really end up paying for is the restaurant not the food.,"restaurant,restaurant,food","PRICES,AMBIENCE,FOOD","negative,neutral,negative"
804,NP#3,NP#3:1,Subtle food and service,"food,service","FOOD,SERVICE","positive,positive"
805,NP#3,NP#3:2,Noodle pudding is exactly the type of service and food I enjoy.,"service,food","SERVICE,FOOD","positive,positive"
806,NP#3,NP#3:3,"Servers are all different, Greg is my favorite.",Greg,SERVICE,positive
807,NP#3,NP#3:4,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",server,SERVICE,positive
808,NP#3,NP#3:5,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,runner,SERVICE,positive
809,NP#3,NP#3:6,Prices are fair across the board for both food and bev.,"food,bev","PRICES,PRICES","positive,positive"
810,NP#3,NP#3:7,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",servers,SERVICE,positive
811,BHD#7,BHD#7:0,amazing fresh dogs but best of all endless toppings!!!,"dogs,toppings","FOOD,FOOD","positive,positive"
812,BHD#7,BHD#7:1,this place had ALL the trimmings and i mean all.,trimmings,FOOD,positive
813,BHD#7,BHD#7:3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,"place,hot dog",FOOD,"positive,positive"
814,CLF#5,CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had!,"decor,food,NULL,NULL","AMBIENCE,FOOD,SERVICE","positive,positive,positive,positive"
815,CLF#5,CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,cocktail with Citrus Vodka and lemon and lime juice and mint leaves,FOOD,positive
816,CLF#5,CLF#5:4,"Food took some time to prepare, all worth waiting for.","Food,NULL","FOOD,SERVICE","positive,neutral"
817,CLF#5,CLF#5:5,We were drawn into the belly dancing show that captivated the crowd.,belly dancing show,AMBIENCE,positive
818,NP#4,NP#4:0,Maggot in the food!,food,FOOD,negative
819,NP#4,NP#4:2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.","menu,waiter,food","FOOD,SERVICE,FOOD","positive,positive,neutral"
820,NP#4,NP#4:3,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",mushroom sauce,FOOD,negative
821,NP#4,NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).","manager,manager","SERVICE,SERVICE","positive,negative"
822,NP#4,NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",manager,SERVICE,negative
823,NP#4,NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",food,FOOD,negative
824,NP#4,NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.","restaurant,customer service",SERVICE,"positive,negative"
825,P#6,P#6:3,I got hair in my food 2 times of then !,food,FOOD,negative
826,BzG#2,BzG#2:0,"Great place, great value.","place,place",PRICES,"positive,positive"
827,BzG#2,BzG#2:1,"The food is flavorful, plentiful and reasonably priced.","food,food,food","FOOD,FOOD,PRICES","positive,positive,positive"
828,BzG#2,BzG#2:2,The atmosphere is relaxed and casual.,atmosphere,AMBIENCE,positive
829,Z#2,Z#2:0,Sushi experience was unbelievable with my fiance.,Sushi,FOOD,positive
830,Y#9,Y#9:0,Good creative rolls!,"rolls,rolls","FOOD,FOOD","positive,positive"
831,Y#9,Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.","rolls,triple color and norwegetan rolls,triple color and norwegetan rolls","FOOD,FOOD,FOOD","positive,positive,positive"
832,Y#9,Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!","dessert,special roll,regular roll","FOOD,FOOD,FOOD","positive,positive,positive"
833,Y#9,Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.","banana chocolate dessert,green tea tempura","FOOD,FOOD","positive,positive"
834,Y#9,Y#9:5,The appetizers are also delicious!,appetizers,FOOD,positive
835,Z#5,Z#5:0,Amazing food.,food,FOOD,positive
836,Z#5,Z#5:1,Mazing interior.,interior,AMBIENCE,negative
837,Z#5,Z#5:2,Great food!,food,FOOD,positive
838,Z#5,Z#5:3,I've had my fair share of modern Japanese and this spot delivers.,modern Japanese,FOOD,positive
839,Z#5,Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.","atmosphere,scheme of mirrors","AMBIENCE,AMBIENCE","negative,negative"
840,Z#5,Z#5:6,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,"modern Japanese food,mirrors","FOOD,AMBIENCE","positive,negative"
841,TM#4,TM#4:0,"Indo Chinese food, pretty good...",Indo Chinese food,FOOD,positive
842,TM#4,TM#4:1,Not a very fancy place but very good Chinese style Indian food.,"place,Chinese style Indian food","AMBIENCE,FOOD","neutral,positive"
843,TM#4,TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.","chicken lollipop,dishes,Chilli Chicken","FOOD,FOOD,FOOD","positive,negative,negative"
844,TM#4,TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",food,FOOD,negative
845,TFS#11,TFS#11:0,I was speechless by the horrible food.,food,FOOD,negative
846,TFS#11,TFS#11:1,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",food,FOOD,negative
847,TFS#11,TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).","chef,vegetarian dish,vegetarian dish","SERVICE,FOOD,FOOD","negative,negative,negative"
848,ADLT#10,ADLT#10:2,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",food,FOOD,positive
849,ADLT#10,ADLT#10:3,"never swaying, never a bad meal, never bad service...","NULL,meal,service","FOOD,SERVICE","positive,positive,positive"
850,ADLT#10,ADLT#10:6,"great food, great wine list, great service in a great neighborhood...","food,wine list,service,neighborhood","FOOD,FOOD,SERVICE,AMBIENCE","positive,positive,positive,positive"
851,PP#3,PP#3:1,Hands down the best pizza on the planet.,pizza,FOOD,positive
852,BHD#6,BHD#6:0,great hot dogs..,hot dogs,FOOD,positive
853,BHD#6,BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,hot dogs,FOOD,positive
854,BHD#6,BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,"toppings,place",FOOD,"positive,positive"
855,TM#5,TM#5:2,"For me dishes a little oily, but overall dining experience good.","dishes,NULL",FOOD,"negative,positive"
856,TM#5,TM#5:3,Helpful service and average price per dish $10.,"service,dish","SERVICE,PRICES","positive,positive"
857,TM#5,TM#5:4,The only thing that strikes you is the decor?(not very pleasant).,decor,AMBIENCE,negative
858,TM#6,TM#6:0,great food,food,FOOD,positive
859,TM#6,TM#6:1,This place has great indian chinese food.,indian chinese food,FOOD,positive
860,TM#6,TM#6:5,"Even though the place is not beautiful, the food speaks for itself.","place,food","AMBIENCE,FOOD","negative,positive"
861,TM#6,TM#6:6,"Best Indian Chinese in the city, by far!",Indian Chinese,FOOD,positive
862,TVU#6,TVU#6:3,The martinis are amazing and very fairly priced.,"martinis,martinis","FOOD,PRICES","positive,positive"
863,TVU#6,TVU#6:4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.","SERVICE,waiters","SERVICE,SERVICE","positive,positive"
864,TVU#6,TVU#6:5,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.","DJ,NULL",AMBIENCE,"positive,positive"
865,ADLT#3,ADLT#3:1,Everything on the menu is great. ,menu,FOOD,positive
866,ADLT#3,ADLT#3:3,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.","NULL,food,NULL","AMBIENCE,FOOD","positive,positive,positive"
867,TFS#5,TFS#5:2,But $500 for a dinner for two that didn't include Wine?,dinner for two,PRICES,negative
868,TFS#5,TFS#5:4,"Look, the appetizers were really good.",appetizers,FOOD,positive
869,TFS#5,TFS#5:5,The entree was also very good.,entree,FOOD,positive
870,TFS#5,TFS#5:7,What you are paying for is the environment and the name.,"environment,NULL,NULL","AMBIENCE,PRICES","neutral,neutral,negative"
871,TFS#5,TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.","place,place","AMBIENCE,PRICES","positive,negative"
872,TFS#5,TFS#5:17,Bison was quite excellent however.,Bison,FOOD,positive
873,TFS#5,TFS#5:18,Dessert: pure disaster.,Dessert,FOOD,negative
874,TFS#5,TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.","restaurant,restaurant",PRICES,"negative,negative"
875,TFS#5,TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".","The Four Seasons,The Four Seasons",PRICES,"neutral,negative"
876,TFS#5,TFS#5:25,"All in all, the food was great (except for the dessserts).","food,dessserts","FOOD,FOOD","positive,negative"
877,TFS#5,TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,"environment,NULL",AMBIENCE,"neutral,neutral"
878,TFS#5,TFS#5:27,"If you are going for the food, it will not be worth it.",food,FOOD,negative
879,TFS#5,TFS#5:29,"You would think they would make up for it with service, sadly, no.",service,SERVICE,negative
880,TFS#5,TFS#5:30,"Service was just ok, it is not what you'd expect for $500.","Service,NULL","SERVICE,PRICES","negative,negative"
881,CLF#3,CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,"Casa La Femme,Casa La Femme",PRICES,"negative,negative"
882,CLF#3,CLF#3:11,The place is beautiful!,place,AMBIENCE,positive
883,CLF#3,CLF#3:12,The hostess was very pleasant.,hostess,SERVICE,positive
884,CLF#3,CLF#3:13,"However, our $14 drinks were were horrible!","drinks,drinks","FOOD,PRICES","negative,negative"
885,CLF#3,CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,waiter,SERVICE,negative
886,CLF#3,CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner.,waiter,SERVICE,negative
887,CLF#3,CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,waiter,SERVICE,negative
888,CLF#3,CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,chicken,FOOD,negative
889,CLF#3,CLF#3:23,I would not expect this for a $55 dinner.,"dinner,dinner","FOOD,PRICES","negative,negative"
890,CLF#3,CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!","food,NULL,NULL","FOOD,PRICES","negative,negative,negative"
891,CLF#3,CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,"meal,NULL","FOOD,PRICES","negative,negative"
892,CLF#3,CLF#3:30,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.","restaurant,restaurant",PRICES,"negative,negative"
893,BFC#9,BFC#9:6,"There was no tap beer that evening, which was a disappointment. ",beer,FOOD,negative
894,BFC#9,BFC#9:7,"Not much of a selection of bottled beer either, we went with Brahma. ",selection of bottled beer,FOOD,negative
895,BFC#9,BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,"fried oysters and clams,fried oysters and clams,NULL","FOOD,FOOD,SERVICE","positive,negative,positive"
896,BFC#9,BFC#9:9,"The lobster knuckles (special of the day) were ok, but pretty tasteless.","lobster knuckles,lobster knuckles","FOOD,FOOD","neutral,negative"
897,BFC#9,BFC#9:10,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ","""salt encrusted shrimp"" appetizer",FOOD,negative
898,BFC#9,BFC#9:17,I had the Thai style Fried Sea Bass...which was very good. ,Thai style Fried Sea Bass,FOOD,positive
899,BFC#9,BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ","food,grilled Mahi Mahi,grilled Mahi Mahi","FOOD,FOOD,FOOD","positive,negative,negative"
900,BFC#9,BFC#9:19,I heard the lobster roll was excellent. ,lobster roll,FOOD,positive
901,BFC#9,BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh. ","food,food","FOOD,PRICES","positive,negative"
902,BFC#9,BFC#9:22,"Service not the friendliest to our ""large party""! ",Service,SERVICE,negative
903,BG#5,BG#5:0,Great Indian food,Indian food,FOOD,positive
904,BG#5,BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",Food,FOOD,positive
905,BG#5,BG#5:3,"Very ""normal Indian food"", but done really well.","Indian food,Indian food","FOOD,FOOD","neutral,positive"
906,BG#5,BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.","place,place,chicken tikka masala,feel","PRICES,PRICES,AMBIENCE","positive,negative,negative,negative"
907,BG#5,BG#5:5,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",waiters,SERVICE,negative
908,BG#5,BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food","Indian food,place","FOOD,PRICES","positive,negative"
909,BG#8,BG#8:3,The lunch buffet is expensive but is deff worth it.,"lunch buffet,lunch buffet","PRICES,FOOD","negative,positive"
910,BG#8,BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,"service,dinner","SERVICE,FOOD","positive,positive"
911,DBG#2,DBG#2:3,I have never been so disgusted by both food an service.,"food,service","FOOD,SERVICE","negative,negative"
912,DBG#2,DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.","kimchee,Korean fair","FOOD,FOOD","negative,negative"
