,id,review,label,pred_multiple,terms
472,480,"the crust is thin, the ingredients are fresh and the staff is friendly.",FOOD|SERVICE|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,c|r|u|s|t|||i|n|g|r|e|d|i|e|n|t|s|||s|t|a|f|f
473,481,the menu has so many fish items and oysters.,FOOD,FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD,m|e|n|u|||f|i|s|h|||i|t|e|m|s|||o|y|s|t|e|r|s
474,482,"the fish was really,really fresh.",FOOD,FOOD|FOOD|FOOD|FOOD,f|i|s|h
475,483,all of the pizzas are terrific and the price is even better!,FOOD,VALUE|FOOD,price|pizza
476,484,i highly recommend the sophia pizza.,FOOD,FOOD|FOOD,pizza|high
477,485,the food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD|SERVICE,FOOD|FOOD|SERVICE,best|food|service
478,486,"for the people who want great food plus great service, roxy is a place to avoid!",FOOD|SERVICE,FOOD|FOOD|AMBIENCE|FOOD|SERVICE,great|great|place|food|service
479,487,"the first time the sushi was outstanding, the second time it was a little bland.",FOOD|FOOD,AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|FOOD|VALUE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE,t|i|m|e|||s|u|s|h|i|||t|i|m|e
480,488,"the blond wood decor is very soothing, the premium sake is excellent and the service is great.",AMBIENCE|FOOD|SERVICE,SERVICE|SERVICE,great|service
481,489,"while their kitchen food is delicious, their sushi is out of this world.",FOOD|FOOD,FOOD|FOOD,delicious|food
482,490,mizu is home to creative and unique rolls not to found anywhere else.,FOOD,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE,m|i|z|u|||h|o|m|e|||r|o|l|l|s
483,491,"not only is the cuisine the best around, the service has always been attentive and charming.",FOOD|SERVICE,FOOD|SERVICE,best|service
484,492,"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",SERVICE|FOOD|AMBIENCE,FOOD,food
485,493,i ordered the smoked salmon and roe appetizer and it was off flavor.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,s|a|l|m|o|n|||r|o|e|||a|p|p|e|t|i|z|e|r|||f|l|a|v|o|r
486,494,"the entree was bland and small, dessert was not inspired.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,d|e|s|s|e|r|t
487,495,i expected quite a bit more from such an expensive menu.,VALUE|FOOD,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,b|i|t|||m|e|n|u
488,496,"the view is spectacular, and the food is great.",AMBIENCE|FOOD,AMBIENCE|FOOD,great|food
489,497,authentic taiwanese food that's cheap... what more could you ask for?,FOOD|VALUE,FOOD,food
490,498,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,a|p|p|e|t|i|z|e|r|||d|i|s|h|e|s|||w|a|y|||t|a|i|w|a|n
491,499,delicious simple food in nice outdoor atmosphere.,FOOD|FOOD|AMBIENCE,AMBIENCE|FOOD|FOOD,atmosphere|delicious|food
492,500,"kind, attentive wait staff.",SERVICE,VALUE|SERVICE|AMBIENCE|SERVICE|AMBIENCE|AMBIENCE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE,w|a|i|t|||s|t|a|f|f
493,501,i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|FOOD,s|c|a|l|l|o|p|s|||m|a|h|i|||m|a|h|i|||s|a|f|f|r|o|n|||r|i|s|o|t|t|o|-|y|u|m
494,502,delicious crab cakes too.,FOOD,FOOD,delicious
495,503,"even if the food wasn't this good, the garden is a great place to sit outside and relax.",AMBIENCE|FOOD,AMBIENCE|FOOD|FOOD|FOOD,great|place|good|food
496,504,"their calzones are horrific, bad, vomit-inducing, yuck.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE,c|a|l|z|o|n|e|s|||y|u|c|k
497,505,the counter service is bad.,SERVICE,SERVICE,service
498,506,"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,d|o|s|a|s|||d|r|i|p|||g|r|e|a|s|e|||p|o|p|c|o|r|n
499,507,"the sandwiches are dry, tasteless and way overpriced.",FOOD|VALUE,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,s|a|n|d|w|i|c|h|e|s|||w|a|y
500,508,"the atmosphere is unheralded, the service impecible, and the food magnificant.",AMBIENCE|SERVICE|FOOD,AMBIENCE|FOOD|SERVICE,atmosphere|food|service
501,509,"best italian food i ever had (and being italian, that means alot).",FOOD,FOOD|FOOD,best|food
502,510,"this is such a lovely, peaceful place to eat outside.",AMBIENCE,AMBIENCE,place
503,511,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE,r|e|s|t|a|u|r|a|n|t|||l|a|w|n|s|||h|u|d|s|o|n|||r|i|v|e|r|||s|t|a|t|u|e|||l|i|b|e|r|t|y
504,512,"the food is good, especially their more basic dishes, and the drinks are delicious.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD,delicious|good|food
505,513,"this is a great place to take out-of-towners, and perfect for watching the sunset.",AMBIENCE,AMBIENCE|AMBIENCE,great|place
506,514,great sushi experience.,FOOD,FOOD,great
507,515,unique apppetizers.,FOOD,SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE,a|p|p|p|e|t|i|z|e|r|s
508,516,"good spreads, great beverage selections and bagels really tasty.",FOOD|FOOD|FOOD,FOOD|FOOD,great|good
509,517,the service is awful.,SERVICE,SERVICE,service
510,518,i will be out with friends and all of a sudden i am hungry and i only crave one thing... their pizza.,FOOD,AMBIENCE,pizza
511,519,the pizza is delicious and the proprietor is one of the nicest in nyc.,FOOD|SERVICE,FOOD|FOOD,delicious|pizza
512,520,the cream cheeses are out of this world and i love that coffee!!,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,c|r|e|a|m|||c|h|e|e|s|e|s|||w|o|r|l|d|||c|o|f|f|e|e
513,521,the turkey burgers are scary!,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,t|u|r|k|e|y|||b|u|r|g|e|r|s
514,522,the sushi was awful!,FOOD,FOOD|FOOD|FOOD|AMBIENCE|FOOD,s|u|s|h|i
515,523,the rice was poor quality and was cooked so badly it was hard.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,r|i|c|e|||q|u|a|l|i|t|y
516,524,"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,r|i|c|e|||s|e|a|s|o|n|i|n|g|||s|u|s|h|i
517,525,"the fish was adequate, but inexpertly sliced.",FOOD,FOOD|FOOD|FOOD|FOOD,f|i|s|h
518,526,"good, fast service.",SERVICE,VALUE|SERVICE,good|service
519,527,food is great and inexpensive.,FOOD|VALUE,FOOD|FOOD,great|food
520,528,the location is perfect.,AMBIENCE,VALUE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE,l|o|c|a|t|i|o|n
521,529,"well, this place is so ghetto its not even funny.",AMBIENCE,AMBIENCE,place
522,530,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,VALUE|AMBIENCE,VALUE,great
523,531,awsome pizza especially the margheritta slice.,FOOD|FOOD,FOOD,pizza
524,532,great atmoshere and worth every bit.,AMBIENCE,AMBIENCE,great
525,533,winnie and her staff are the best crew you can find serving you.,SERVICE|SERVICE,VALUE,best
526,534,the food is reliable and the price is moderate.,FOOD,VALUE|FOOD,price|food
527,535,"for authentic thai food, look no further than toons.",FOOD,FOOD,food
528,536,"try the pad thai, or sample anything on the appetizer menu...they're all delicious.",FOOD|FOOD,FOOD,delicious
529,537,"the service was attentive, yet discreet.",SERVICE,SERVICE,service
530,538,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,b|r|i|o|c|h|e|||l|o|l|l|i|e|s|||p|a|r|t|y|||t|o|u|c|h|||m|e|a|l
531,539,the place was quiet and delightful.,AMBIENCE,AMBIENCE,place
532,540,service was not good and food is not wonderful.,SERVICE|FOOD,FOOD|FOOD|SERVICE,good|food|service
533,541,i did not try the caviar but i tried their salmon and crab salad (they are all good),FOOD|FOOD,FOOD,good
534,542,"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE,VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE|AMBIENCE|VALUE|SERVICE|SERVICE|AMBIENCE|AMBIENCE|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|VALUE|SERVICE|VALUE|AMBIENCE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE,w|a|i|t|||s|t|a|f|f|||f|u|n|||p|a|r|t|||b|e|a|u|t|i|f|i|c|a|t|i|o|n|||w|a|y|||w|a|y
535,543,"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD|FOOD|FOOD,FOOD,food
536,544,"but the best part about ls is the late night atmosphere, delightfully free of the bts.",AMBIENCE,AMBIENCE|VALUE,atmosphere|best
537,545,"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music.",FOOD|FOOD|VALUE|FOOD|AMBIENCE|AMBIENCE,AMBIENCE|AMBIENCE,great|great
538,546,"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.",AMBIENCE,VALUE,good
539,547,i love their thai,FOOD,,
540,548,in summer-eat outside on a terrace (another great feature of suan)!!!,AMBIENCE,AMBIENCE,great
541,549,i cannot imagine a friendlier staff working in a restaurant.,SERVICE,SERVICE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|SERVICE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE|VALUE,s|t|a|f|f|||r|e|s|t|a|u|r|a|n|t
542,550,i cannot imagine better indian food in all of the city.,FOOD,FOOD,food
543,551,the food now is inconsistent.,FOOD,FOOD,food
544,552,the setting is casual and romantic.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,s|e|t|t|i|n|g
545,553,the food is excellent!,FOOD,FOOD,food
546,554,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",FOOD,FOOD|VALUE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|VALUE|VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD,v|i|n|e|g|a|r|||i|c|e|c|r|e|a|m
547,555,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",SERVICE|AMBIENCE,AMBIENCE,atmosphere
548,557,the food was exceptional.,FOOD,FOOD,food
549,558,"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,l|a|m|b|||s|h|a|n|k|||w|i|n|e
550,560,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD|AMBIENCE,FOOD,great
551,561,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD|FOOD,FOOD,delicious
552,562,the fried dumplings are great!,FOOD,FOOD,great
553,563,this place would be so much better served by being run by a group that actually understands customer service.,SERVICE,AMBIENCE|SERVICE,place|service
554,564,"terrible, terrible management - deserves to be shut-down.",SERVICE,SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|VALUE|SERVICE|VALUE|SERVICE|VALUE,m|a|n|a|g|e|m|e|n|t
555,565,"delicious bagels, especially when right out of the oven.",FOOD,FOOD,delicious
556,566,spreads and toppings are great - though a bit pricey.,FOOD|FOOD|VALUE|VALUE,VALUE|VALUE,great|price
557,567,service is fast and friendly.,SERVICE,SERVICE,service
558,568,"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.",FOOD|AMBIENCE,VALUE|FOOD,best|food
559,570,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE|SERVICE,AMBIENCE,place
560,571,"great food, great prices, great service.",FOOD|SERVICE,FOOD|FOOD|FOOD|VALUE|FOOD|SERVICE,great|great|great|price|food|service
561,572,"if you are looking for a good quality, cheap eats - this is the place.",FOOD|VALUE,SERVICE|FOOD,place|good
562,573,it's a perfect place to have a amanzing indian food.,FOOD,AMBIENCE|FOOD,place|food
563,574,"also it's great to have dinner in a very romantic and comfortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE|SERVICE,AMBIENCE|AMBIENCE|AMBIENCE|SERVICE,great|place|place|service
564,575,"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,b|a|g|e|l|s|||b|a|g|e|l|||e|x|p|e|r|i|e|n|c|e
565,576,great bagels made the old-fashioned way.,FOOD|FOOD,FOOD,great
566,577,drawbacks: service is slow and they don't toast!,SERVICE,SERVICE,service
567,578,the food was absolutely amazing!!,FOOD,FOOD,food
568,579,the baked clams octopus we shared as appetizers were the best we've ever had!!,FOOD,FOOD,best
569,580,"the lamb was tender so full of flavor, the dessert was divine!!",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,l|a|m|b|||t|e|n|d|e|r|||f|l|a|v|o|r|||d|e|s|s|e|r|t
570,581,the waiter was attentive.,SERVICE,FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD,w|a|i|t|e|r
571,582,the place itself is beautiful the bar scene seems to be happening.,AMBIENCE|AMBIENCE,AMBIENCE,place
572,584,"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD|FOOD|FOOD,SERVICE,good
573,585,dessert is a joke...dont bother,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD,d|e|s|s|e|r|t|||j|o|k|e|||d|o|n|t
574,586,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE,SERVICE,service
575,587,"the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE|FOOD|FOOD,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|FOOD|VALUE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE,r|e|s|t|a|u|r|a|n|t|||f|a|m|i|l|y|||f|e|e|l|||r|e|g|a|r|d|||p|o|r|t|i|o|n|s|||v|e|a|l|||w|o|r|l|d|||f|a|m|i|n|e
576,588,"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,a|n|t|i|-|p|a|s|t|a|||c|a|l|a|m|a|r|i|||p|a|s|t|a|||m|a|i|n|s
577,589,the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,FOOD|VALUE,VALUE|FOOD,price|reasonably
578,590,"great food, great decor, great service.",FOOD|AMBIENCE|SERVICE,FOOD|FOOD|FOOD|FOOD|SERVICE,great|great|great|food|service
579,591,not the typical nyc gimmick theme restaurant.,AMBIENCE,FOOD|VALUE|VALUE|FOOD|FOOD|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|FOOD|VALUE|AMBIENCE|AMBIENCE|VALUE|FOOD|FOOD,n|y|c|||g|i|m|m|i|c|k|||t|h|e|m|e|||r|e|s|t|a|u|r|a|n|t
580,592,"a cool bar with great food, and tons of excellent beer.",AMBIENCE|FOOD|FOOD|FOOD,FOOD|FOOD,great|food
581,593,the shrimp scampi was excellent and the antipasti were plentiful.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,s|h|r|i|m|p|||s|c|a|m|p|i|||a|n|t|i|p|a|s|t|i
582,594,the only thing more wonderful than the food (which is exceptional) is the service.,FOOD|SERVICE,FOOD|SERVICE,food|service
583,596,cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|FOOD|AMBIENCE|AMBIENCE,a|t|o|m|o|s|p|h|e|r|e|||t|a|b|l|e|s
584,597,service was very prompt but slightly rushed.,SERVICE,SERVICE,service
585,598,too bad the food wasn't of the same heritage.,FOOD,FOOD,food
586,599,"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE,p|o|r|c|i|n|i|||m|u|s|h|r|o|o|m|||p|a|s|t|a|||s|p|e|c|i|a|l|||s|e|a|f|o|o|d|||t|a|g|l|i|a|t|e|l|l|e
587,600,this place has the best chinese style bbq ribs in the city.,FOOD|FOOD,AMBIENCE|FOOD,place|best
588,601,i also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,r|i|c|e|||d|i|s|h|e|s|||v|a|r|i|e|t|i|e|s|||c|o|n|g|e|e|||r|i|c|e|||p|o|r|r|i|d|g|e
589,603,quick and friendly service.,SERVICE,SERVICE,service
590,604,"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE|AMBIENCE,AMBIENCE,high
591,605,"the food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD|FOOD|SERVICE,FOOD|SERVICE,food|service
592,606,"i can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE,FOOD|FOOD|FOOD|FOOD|FOOD|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|VALUE,s|u|m|m|e|r|||p|a|t|i|o
593,607,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE|FOOD|FOOD,FOOD|FOOD|SERVICE,best|food|service
594,608,good food.,FOOD,FOOD|FOOD,good|food
595,609,i have never had cheescake like this.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,c|h|e|e|s|c|a|k|e
596,610,warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE,FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD,w|i|n|t|e|r|||s|e|a|t|i|n|g|||m|o|n|t|h|s
597,611,the food is great and they have a good selecion of wines at reasonable prices.,FOOD|FOOD|VALUE,FOOD|VALUE|FOOD|FOOD,great|price|good|food
598,612,"while the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE|AMBIENCE|FOOD|SERVICE,AMBIENCE|AMBIENCE|FOOD|SERVICE,atmosphere|great|food|service
599,613,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD,SERVICE|FOOD,good|food
600,614,"service is friendly, and never had a problem walking in and getting a table.",SERVICE,SERVICE,service
601,615,best reuben sandwich ever!,FOOD,FOOD,best
602,616,"the food was not fresh, the sauces were bland and very oily.",FOOD|FOOD,FOOD,food
603,617,pizza was a little soggy.,FOOD,FOOD,pizza
604,618,ravioli was good...but i have to say that i found everything a bit overpriced.,FOOD,VALUE,good
605,619,"service, however, was excellent...and i liked the setting/atmosphere a lot.",SERVICE|AMBIENCE,SERVICE,service
606,620,authentic pakistani food.,FOOD,FOOD,food
607,621,people are always friendly.,SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,p|e|o|p|l|e
608,622,"just straight up cheap, good food.",FOOD|VALUE,FOOD|FOOD,good|food
609,623,the best pad thai i've ever had.,FOOD,VALUE,best
610,624,the design and atmosphere is just as good.,AMBIENCE|AMBIENCE,AMBIENCE|SERVICE,atmosphere|good
611,625,the food was actually aweful.,FOOD,FOOD,food
